question,answer,id
where is the man laying,bed,333201
where are oranges and bananas resting,bowl,306722
where is the man opening the oven as another man and two children watch,kitchen,227652
where is the cat stretching out,sink,402590
where does the dog of a small breed lay,bed,314751
where does the carousel of differently colored teddy bears sit,store,267284
where is the price of the broccoli displayed,basket,565365
where are the bunch of sheep standing,pin,366934
where does zoo goers watching two giraffes,pen,573169
where is the elephant pushing against the tree,zoo,191242
where does person take a picture of themselves,mirror,105339
where is the little kid smiling and sitting,bed,22048
where does the single bed sit,room,530086
"where are broccoli , red cabbage , garlic , and pita bread",basket,137833
where do boys and girls enjoy lunch,classroom,108238
where is the woman watching an old-fashioned television,house,525622
where is the calf,cage,529602
where does the dark frame surround the window and mirror,bathroom,342843
where does the young child play,suitcase,270661
where are people waiting for a subway train,station,445892
where is the white toilet sitting,bathroom,124899
where is the clock hanging,terminal,277550
"where does two monitor sitting ,",room,416002
where is the tabby cat laying,suitcase,576011
where does the man sit while art is displayed outside,tent,490198
where do the man gear skiing down a snowy slope,ski,355167
where is the man sitting,bedroom,136764
where is the small dog looking,mirror,180765
"where are horses racing down the track , pulling the rider",cart,15392
where is the cat sitting,suitcase,230548
where is the young child 's umbrella left open,house,133030
where does the lady walk her bicycle,station,357549
where do the very cute teddy bear sitting,chair,11222
where does the couple of zebra 's standing,pin,296703
where are the group of teddy bears,basket,328888
where are multiple computers set up,office,444941
where is the toilet missing its lid,bathroom,479417
where is the water heater shown,room,485940
where does the person 's back reflected,mirror,237976
where did the group of dead stuff animals,museum,318924
where is the black bear sitting,chair,479331
where does an advertising sign help sell bananas,store,303668
where is the dog with a blue tag laying,car,31671
where is the bengal cat wearing a fancy sweater,car,227606
where is the man in a mexican hat riding a horse,street,293589
where are the people holding three umbrellas,boat,122511
where is the large pizza,pan,99466
where is the white cat sitting,bathtub,562999
where does the woman take a photo of herself,mirror,356868
where does the pug dog inspect himself,mirror,517213
where is the kid making a small pizza,kitchen,514683
where did some ghetto make pingpong table,office,139763
where did the snow fill stop sign,street,536095
where did the picture of a double decker bus park,garage,462057
where did the bowl of oranges arrange,bowl,129772
where are men in long shirt and pants laying,pool,378137
where is the white sink sitting,bathroom,191666
where do two people examine a bicycle,road,227248
where is the man standing,street,175530
where is man and woman getting dressed while a third friend takes a picture,bathroom,325787
where is the man fixing the toilet,bathroom,157645
where do two people pose while water squirts from a toilet,bathroom,197243
where do color monitor displayed,room,49573
where is the large bus riding down the road,lane,499360
where does an older man aim a wii remote,room,575938
where did the family of dolls display,room,50507
where is male skateboarder performing tricks,station,343812
where do some curious giraffes surround the people,vehicle,177353
where did the wood panel plan,museum,551246
where are several people eating a meal,restaurant,468258
where did cows line up eating,barn,309881
where is the person making a red drink,blender,401981
where is the toilet sitting,bathroom,434031
where is the bright orange cat sleeping,chair,421029
where do several different types of fruit sit,bowl,371222
where is the man sitting,chair,362282
where are the two friends playing video games,room,429038
where did the group of men dress,pool,378137
where is the man taking an order,restaurant,392974
where is the bus driver seen reflected,mirror,424308
"where did stuffed animals in plastic bags , other toys , and christmas ornaments pile up",room,257558
where are two people playing with a wii,room,83093
where do the child and adult gear walking in the snow,ski,500896
where is the grilled cheese sandwich being cooked,pan,42519
where are some brown and black horses pulling a man,cart,15392
where did the cat scar,mirror,447744
where is the woman eating a chili dog,restaurant,294186
where are several large covered pans seen,oven,287025
where are the large gathering of elderly people sitting while one woman stands and addresses the crowd,restaurant,248052
where do employees inspect the hanging green banana bunches,warehouse,52248
where is the man jumping on a bed mattress,bedroom,320015
where is the man setting up a camera,room,382620
where is the reflection of a man captured,mirror,190581
where does the man walk towards two benches by a stone wall,vest,317990
where did grass and flowers in front of a bus with a building reflect,mirror,354545
"where does the very large pizza on pizza pan , with a few slices missing , and man at far end smiling for camera , holding up a large slice above small plate , with another man at table holding and looking at cell phone ,",restaurant,11271
where is the cat standing while eating out of another dish,dish,266165
where does the woman straighten her tie,bedroom,366064
where does the black and white cat sit,sink,55468
where is an asian man wearing old armor,restaurant,395005
where is the pizza cutter sitting,pan,466321
where is the black chair sitting,office,112811
where did the large cat fell asleep when no one was home,chair,516726
where are two men standing while one ties his tie,bar,78614
where is the room beyond the bathroom door reflected,mirror,48223
where is the man sticking his head,oven,81707
where is the little girl laying,bed,6357
where is the bed messed up,room,503411
where are donuts being fried,machine,433196
where are glass vases of all different colors,window,132306
where are the group of people standing,museum,428629
where does the pile of stuffed teddy bear,basket,40181
where did the pizza top,pan,512840
where are several young and old elephants grouped,zoo,514871
where is the man sitting,chair,476738
where is the man washing a carrot,sink,334098
where is the large cat sitting,sink,162300
where did children line up,room,119884
where do two bicyclists take a photo of themselves,mirror,565447
where is the black cat sitting,suitcase,395170
"where are dark wood furniture , a chair and lamps displayed",room,193953
where do two people play an interactive video game,room,407460
where is the clear toothbrush,cup,195969
where are two cats laying,bed,474969
where is the brown teddy bear,pen,185326
where is the blond woman doing various things,room,547764
where is the gas range sitting unused,kitchen,484332
where is the girl wearing a purple sweater and scarf,restaurant,24674
where did the person with their face paint standing,street,348595
where is the pizza ready to place,oven,462671
where is the person walking as the train has its door open,subway,312380
where is the husky dog sitting,chair,58524
where is the polar bear relaxing,pool,323583
where is the small cat sitting,purse,553378
"where is the doll neatly dressed , and tie",vest,130175
where does the man in a yellow sweater stand while it rains,street,465101
where is the skateboarder with safety pad,bowl,286492
where are the visit florida sign and large clock,subway,121393
where are various foods baking and being prepared,oven,441816
where is the child brushing his teeth,bathroom,575273
where is the dog putting its nose,bag,375140
where does the man check out a computer display,store,90490
where is the cat sitting,sink,169365
where are two women playing wii,room,86075
where are the messy bed and dresser seen,bedroom,120103
where is a old table and chair,bathroom,19329
where did the bunch of pastries ae line up,store,76042
where do man standing use his cell phone,store,170273
where are some young men out posing for this picture,street,31335
where is a refrigerator and an oven,kitchen,429990
where are two zebras standing together,cellphone,391041
where is the double sink clean and ready to be used,bathroom,4830
where are red apples sitting,sink,112286
where is the person eating pizza,restaurant,272176
where could those two beds be,bedroom,93176
where are beans and carrots and other foods,bowl,154279
where does the polar bear dive underwater,zoo,295195
where is the man smelling the milk,refrigerator,391733
where do males chefs prepare dishes,kitchen,516990
where does some pasta sit on the table,bowl,91530
where did floral arrangements display,shop,262283
where are some cooked vegetables,bowl,350253
where did the pace clock and backstroke flags reflect,pool,535327
where are two men playing video games,room,71271
where does the man attempt to eat a hotdog in one bite,office,378922
where did the large vanity mirror mount,bathroom,483862
where is the dog visiting a horse,zoo,196331
where does the young child hold a tennis racket,room,184209
where is a sink and a toilet,bathroom,187157
where are people walking,umbrellas,84529
where is the giraffe walking around,pin,16573
where is lady laying and reading a book,bed,201644
where is the man working at his computer,chair,480883
where is the piece of cake with fruit on it,bowl,422691
where do zebras stand,zoo,458594
where is the official using a wrench on a fire hydrant,vest,529208
where is the plant sitting on a floor while an animal licks one of the leaves,container,333819
where does the group of zebra stand,zoo,484074
where are two people playing a wii game,room,323581
where does the tabby cat sit,window,421991
where is the black bird and an elephant,pen,168289
where do the white bath tub sitting,shower,441232
where is the woman laying,bed,272785
where is the woman dancing and taking a photo,mirror,216160
where is the man laying down watching television,room,301631
where did jeans and plaid sport shirts fold,suitcase,212756
where is the small girl catching a baseball,glove,283835
where does the man cooking pizzas while holding a wooden spatula,oven,359354
where is the young girl brushing her teeth,bathroom,338167
where is the large watch advertisement displayed,window,79528
where is the woman cutting up a watermelon,kitchen,431972
where does look,kitchen,188965
where is the teenage girl holding a box,kitchen,255226
where is the girl with purple hair sitting,chair,486154
where did the yellow school bus reflect,mirror,442154
where does the woman pour a glass or wine for a man across a counter,apron,438071
where does the man ready to swing his bat,stadium,541092
where did the black and white photo of a train park,station,211381
where is man brushing his teeth,room,436455
where is the bunch of luggage piled up,room,44788
where do the public toilet bowl,stall,148771
where did several rows of white and tan sinks and toilets line up,room,309710
where are two small drink umbrellas,cup,335066
where does the cat sit,drawer,209288
where does the man look seriously at the camera,vest,448695
where is the man making a sandwich,kitchen,94807
where did many teddy bear stuff animals,room,494090
where is the meal ready to be eaten,bowl,242505
where is the man wearing a red shirt takes a photo of himself,mirror,354409
where is the pair of scissors and garden stuff,bowl,8531
where is the officer riding his horse,street,338549
where is the young person stretching using a wii controller looking at the tv,room,159808
where is the man doing crossword puzzles,kitchen,333626
where is the striped cat sitting,chair,78339
where are people looking,zoo,503832
where is cat sitting,bowl,409092
where is a bathroom and a shower,bathroom,477922
where is the mom brushing her child 's teeth,bathroom,178847
where is the young boy laying,bed,468867
where is the woman busy cleaning up the toys,room,24625
where are the salad and sandwich,dish,70062
where does the cat take a nap,sink,81826
where is black cat laying,sink,295017
where are three children eating pizza,restaurant,138387
where are two white polar bears,pen,369681
"where does the sheep stand , blocking a car",road,42254
"where do the refrigerator freezer , mostly empty sitting",kitchen,213113
where are some orange and yellow flowers,vase,76872
where did the row of motor bikes park,garage,569356
where is the young woman sitting,bed,579995
where are adults wearing costumes,room,518472
where are some old women getting ready to cook,kitchen,236125
where are the group of cows with tagged ears,pen,47743
where are purple flowers,vase,87123
where does the worker wrap up a freshly made sandwich,foil,439479
where is the pizza uncooked but ready to be put,oven,250684
where is the steel refrigerator sitting,floor,131113
where are some older people gathered,room,97248
where are two women holding wii remotes,room,53004
where did the large bunch of bananas wrap,bag,118485
where is the small dog pushing a skateboard,street,450518
where are an assortment of fruits sitting,basket,378278
where do three smiling women work,kitchen,141860
where is the man preparing green peppers,kitchen,82729
where do students operate notebook computers,classroom,331370
where does the kitten sit,basket,470912
where is the man sitting,chair,87263
where does the person 's on a hill covered with snow,ski,418489
where is an adult cat laying,sink,118480
where is the grey train with people standing around,station,83155
where is the meal served,container,422828
where are two children lying using laptops,bed,14653
where is the police officer sitting,car,269913
where do wooden bed frame hold,house,109995
where is the man cooking the pizza,oven,36968
where is a umbrella,can,400487
where did the group of children and adults assemble,room,549199
where is the birds reflection seen,window,504191
where are glazed donuts sitting,box,460040
where do the reflection of a mans face,mirror,207775
where do the group of people stand,room,314849
where did curious cat startle,mirror,365205
where is the dog beside a vendor table selling fruits and vegetables,road,199177
where is the dog lying down,mirror,169229
where is the small bunk bed made up,room,159974
where is cat pillow getting ready to eat his breakfast,bed,557768
where is the kid,skateboard,200837
where is young calf while being petted by one of children lined up to look at him,pen,418770
where is the black cat laying down,bowl,235842
where are people standing next to a baggage claim belt,airport,256877
where does the cat reach out to touch its reflection,window,360719
where is a female tennis player,wheelchair,157693
where is the blue airplane parked,hangar,48943
where does the brass clock stand,station,338528
where is the fluffy brown cat laying,sink,537022
"where do two men , one and one on a surfboard , ride a wave",boat,90959
where is the medicine cabinet left open,bathroom,50480
where does the girl play wii while two people watch,room,217186
where did the cat sleeps curl up,bowl,235842
where is the cheese pizza being baked,oven,511141
where does the group of stuffed bear,basket,328888
where is the multi topping pizza,oven,338289
where is the white toilet sitting,bathroom,139625
"where are broccoli , cauliflower , and red peppers displayed",bowl,42740
where is the toilet with electronic controls,bathroom,275491
where is the boy sitting,chair,213003
where is the woman using a hand blender,kitchen,464650
"where do various fruits , including bananas , sit",bowl,43892
where is the woman using a large refrigerator,kitchen,47481
where is the thing catch,photograph,257955
where do the painting of a teddy bear sitting,chair,488066
where is the bathroom door open,house,423710
where are the man and woman sitting,library,422336
where does the dog sleep,oven,401045
where do three sinks and three mirrors sit,restroom,180160
where are three wine glasses shown,road,320834
where does the flower sit on a window ledge,vase,70983
where is the giant rat brushing its teeth,mirror,149602
where may the appliance be broken,kitchen,226713
where is the baby laying and its hand is sticking out of the covers,bed,334041
where did a pull pork sandwich and coleslaw,dish,391615
where is the cat stretched out,sink,402590
where is the bus sitting,station,145343
where is the man with a dog taking a picture,mirror,451825
where is the man laying,bed,421077
where is the cat sitting,chair,183626
where is an open laptop sitting,chair,228732
where is the man standing while using a cane,kitchen,500612
"where is a sink , counter , mirror , and window",bathroom,168480
where do big friendly teddy bear sitting,chair,568725
where are the group of chefs working,kitchen,75258
where is the woman preparing a fish,kitchen,154616
where is the black pug sitting,chair,383658
where are the sink and toilet one piece,bathroom,338367
where does the nurse assist a hospitalized patient,bed,140092
where did the lot of suitcases line up,building,371796
where are the flower buds sitting,vase,416468
where are two people,room,91998
where is the zebra being kept,stall,69504
where did several toilets line up,room,546079
where are two men cooking dinner,kitchen,178821
where is lady being served a plate of ice cream,restaurant,292730
where are two horses wearing coverings run,pen,376961
where is the pizza cooking,oven,293377
where is living room arrangement with mirror on far side,house,509244
where is the skateboarder doing a trick,bowl,401603
where are the colorful red vases being displayed,window,578294
where are two men standing waist deep,surfboards,543754
where is the iphone,dock,15552
where does the summer display of teddy bear,window,122597
where is the man putting a pizza,oven,523815
where is the cell phone sitting,holder,540275
where does the young boy sit up,bed,22048
where are the group of people sailing,canoe,464927
where is the photographer holding a camera is looking,mirror,85372
where is the man playing a wii video game,office,507471
where is the man cooking,kitchen,581283
where is the cat laying,suitcase,393046
where are the group of construction workers working,street,556089
where does the child jump up to catch a baseball,glove,258544
where is the man putting a turkey,oven,305709
where did the cart park,airport,560634
where there is a tv and a couch,room,231142
where are various people,umbrellas,558824
where is the man serving a tennis ball,stadium,375321
where is the pregnant woman using her laptop,bed,318234
where does an electric toothbrush sit,station,528541
where are the group of pizzas sitting,window,478597
where do people wait and watch as an elephant crosses the road,vehicle,220042
where is the man talking on a phone,car,271043
where did the green and white striped train stop,station,304218
where is the baseball player swinging a baseball bat,stadium,48334
where does the black and white photo of an air ferry airplane sit,terminal,66642
where are the wooden shelves empty,bathroom,241821
where is the man riding a skateboard,bowl,121168
where is the white refrigerator freezer sitting,kitchen,101157
where do several glass display cases line a hallway,store,27151
"where are some macaroni , broccoli and tomatoes",bowl,233959
where is the group of giraffe eating a stock leaves,pen,57866
where is the shirtless guy wearing a red cap prepares to throw a nerf football,backyard,521865
where does the person mix ingredients while glancing at a cookbook,kitchen,480368
where is the man eating a banana,bed,369936
where is the man with no shirt laying,bed,123023
where is the cat standing,sink,22041
where is the person reaching,box,168274
where do an inclosed floral and plant display,office,273427
where does the man hold a blue measuring tape,kitchen,328427
where did the casserole serve,dish,54244
where are some white brown and black horses standing around,stall,359290
where did bananas and apples pile,bowl,101686
where is the very nice looking walk,shower,529238
where is a sink and a toilet,bathroom,490317
"where does the shot of a counter , it have a coffee pot",kitchen,29342
where is truck carrying cargo,bed,173515
where are two young children sitting,suitcase,170689
where does the large cow lounge as a cyclist passes by,street,552093
where did the group of motorcycles park,room,261597
where did the dog and a man with a camera reflect,mirror,451825
where is the woman about to play tennis,wheelchair,157693
where is the little girl laying down,bed,541282
"where is the woman sitting ,",booth,565694
where does some stuffed bear and presents,room,59632
where are many different animals,zoo,258289
where is the young man brushing his teeth,street,344264
where does the black and white sheep stand,pen,302728
where is the small pizza baking,oven,458228
where are four people all performing different jobs,kitchen,561323
where is the cow standing as many people are walking around,street,468013
where does the person adjust his tie,building,409616
where does the head of broccoli sit before someone gets it ready for dinner,bowl,256081
where did the blue suv pack with four suitcases,driveway,241214
where do black and white photograph of a teddy bear sitting,chair,307020
where does the man play a game on a game system,room,346403
where is a very tall giraffe,zoo,61919
where do the cat and a dog sit,bathroom,164186
where did the bicycle parking street sign reflect,mirror,99790
where did the sink and towel rack reflect,mirror,180055
where do the large bathroom with a frosted walk,shower,34933
where is the bike laying on a train track,road,203765
where are the woman and a kid sitting,bed,114141
where is the girl testing out the water with a man taking a pic in the mirror,shower,168287
where is the mixture of some kinds of foods sitting,bowl,511828
where do three birds stand,house,251366
where did woman as seen reflect,mirror,404633
where is the cat washing his paws,bowl,499054
"where is the scrappy looking dog , portrayed ,",purse,365236
where is a sink and toilet,bathroom,55627
where is the cat laying,drawer,54182
where did two beds push,room,167698
where are the group of people getting ready to cross,crosswalk,434069
where does the light brown cat play,bag,322246
where did the cabinet hang,bathroom,155618
where did yachts and motor boats line up,marina,347319
where did different kinds of donuts arrange,box,384362
where are the women wearing an apron places a pie,oven,507794
where are the speckled floors clean,restroom,61527
where is the woman in a white dress pushing some luggage,cart,95171
where are the bunch of white flowers arranged,vase,191353
where is the bowl of moldy fruit arranged,bowl,7367
where does the man lay,bed,271829
where will he buy a product,refrigerator,519157
where is the woman looking,camera,515102
where is the white truck facing,street,301156
where did the black cat and a tan strip cat sleeping,chair,527925
where does the dog sleep,bed,38525
where is the girl taking a picture of herself,mirror,160810
where is the person setting under an umbrella on the beach looking out over the water,chair,80319
where do men use their laptops,library,153985
where did one spoonful of food leave,bowl,304608
where is the skate board standing,room,130637
where do the bath tub sitting,bathroom,283188
where are people floating on their backs,pool,378137
where did interior of clean modern oven display,kitchen,572859
where are three black faced sheep,pen,116824
where does the baby eat some cake with his hands,chair,198240
where is the dog sating,chair,132170
where is jet getting inspected,hangar,392197
where is the shirtless man laying,bed,311301
where are four people staring still,box,414002
where are three cookies seen,box,18089
where are six assorted donuts shown,box,316407
where is the orchestra leader conducting his orchestra,building,162557
where do two fruits sit,bowl,1401
where is the cat tucked,suitcase,333368
where is an industrial train car sitting,station,355248
where does the toilet occupy a space,bathroom,269934
where does the dog sit,bathroom,367951
where are the bunch of bamboo sticks standing,vase,497900
where is the boy holding a ball in pitching position as others look on,glove,188029
where are two young children playing wii,room,431779
where does the girl place a white teddy bear,container,148415
where did the closeup image of food pack,bowl,261648
where is a woman cooking food,kitchen,499978
where is the group of nurses and health care workers holding teddy bears,office,137703
where does the man lead a horse on a track,vest,446815
where is the tennis player doing a practice swing,stadium,494900
where do two people playing wii while other people watch,room,389965
where is the young girl trying to prepare a meal,kitchen,552565
where did the red suitcase leave behind,apartment,291206
where is the large cow standing up,building,449845
where are two cats sitting and looking at each other,bathroom,566765
where did the couple of sugar cover doughnuts,box,145935
where is the black cat laying,sink,529188
where is the dog laying all covered up with the blanket,bed,268518
where does the large pizza sit,box,335935
where do the birds look like they are flying right at me,painting,533050
where are two bananas and two apples,bowl,431044
where are the couple of white sinks,restroom,38079
where are the bunch of horses standing,street,251697
where does the cat sit as it examines the faucet,sink,72605
where are two men playing a video game,bar,486977
where do the man and a man in sports gear stand next to one another,backpack,308312
where is the little girl making a sandwich,kitchen,308687
where did the bicycle park,station,479495
where are group of motorcycle riders riding,street,72612
where is the woman making food,bowl,211048
where is the man taking a picture of himself,mirror,131937
where is the man brushing his teeth while a woman watches,bathroom,465229
where do two white couches sit,room,329948
where is an old truck sitting,driveway,450212
where is the cell phone next to a brochure for a concert,holder,304319
where is the grey cat laying,sink,373729
where is the large cat casually laying,sink,460533
where is the striped cat exploring flowers,vase,350108
where does the girl with a cast on her arm stand,bathroom,308251
where is the boy watching a giraffe,backyard,321491
where does the boy on a skateboard do a trick while other kids watch,hallway,325956
where is some of the salad in the container placed,bowl,138915
where are chicken and assorted vegetables frying,pan,448571
where are the couple of small beds,room,434585
where does traffic transport,wheel,339547
where does the person drive as a dog sits in the back,car,206451
where is the modern plane sitting idle,hangar,482734
where is the woman reflected as she works on her laptop computer,mirror,348269
where are many different ties,drawer,537157
where is the young man in a tie sitting,kitchen,566214
where is a baby elephant,pen,536045
where does the motorcycle on the street show a reflection,mirror,328158
where is the person taking a photo,mirror,24725
where does contemporary decor adorn a shelf,apartment,301232
where do the couple of bed sit,room,137674
where are happy twin men working on their computers,library,153985
where did the woman with a cat on her shoulders and cellphone in her hand reflect,mirror,287735
where did the view of a dome top building,street,347042
where is pizza always fun but a bit dangerous for the linen,bed,116316
where is orange food,bowl,308366
where is the vintage bus parked,street,143231
where is dog laying,bed,521355
where is the cute cat laying down,chair,463883
where are the box of six donuts sitting,box,548393
where is someone walking down an aisle,store,260481
where is the sumo wrestler 's upper body sticking out of the wall and holding a sink,bathroom,140179
where is the delicious pizza seen,plate,319295
where are two big chairs sitting close to a fireplace,room,219687
where is the man laying,bed,323303
where is the cat sitting on a couch,room,323133
where is the toilet square,stall,212063
where is the man playing wii tennis,room,301514
where did the dog and a cat lay,bed,22326
where do the group of young people play wii,room,221881
where is small dog getting a bath,sink,333407
where is the teddy bear being wrapped in plastic,wagon,186997
where does line reflect off the wooden floor,room,514988
where does the bouquet of colorful flowers sit,vase,227678
where does black and white photo show many people,street,488432
where are the number of airplanes parked,warehouse,409653
where does flat-screen television sit,room,364301
where is the very nice looking kitchenette,apartment,273371
"where is the unique , multiple seat motorcycle displayed",building,276739
where does an elephant sprays water as it stand,pool,138234
where did the cat curl,chair,421029
where is a flowering plant,pot,463969
where is the plastic decoration placed,container,553422
where is the metallic refrigerator freezer sitting,kitchen,265331
where could bed be,room,535126
where does the man while a little girl stand on the dock,boat,45994
where is the black cat laying,chair,88082
where are several black metal bunk beds,room,148706
where are pink flowers,vase,412172
where does the toilet need to be cleaned,bathroom,407214
where is some type of green fruit,bucket,383562
where are the group of flowers shown,bowl,426528
where is the woman eating a donut,store,345286
where are two zebras eating some food,pen,572761
where is the cat looking,bag,75084
where are the children getting ready to make something,blender,229401
where is the woman cooking tofu and vegetables,kitchen,144436
where did the house cat rests curl up,plant,338134
where does the man hold his phone up,store,420922
where is the white toilet sitting,shower,385390
where is the toilet a decorative piece,bathroom,403747
where does the man sit,chair,114879
where are the pair of beds,bedroom,435994
where are the bouquet of pink daisies arranged,vase,152048
where do the group of cows stand around,pen,449985
where did person with feet prop up,plate,13603
where is the boy doing a skateboard flip,street,546575
where is the man drinking coke,restaurant,231714
where did the green toothbrush mount,holder,208164
where did the neatly make bed and end tables,bedroom,361490
where is the woman sitting,chair,369777
where did the whole bunch of bananas cut up,bowl,511133
where is the man riding a 4-wheeled skateboard,road,61814
where is the family relaxing,room,172874
where are people using laptop computers,library,267985
where does the baby sit while holding a tooth brush,sink,386295
where are people riding,carriage,371608
where is the man standing,building,277653
where are three televisions,wall,98752
where is an antique red car seen,mirror,86020
"where are two pictures of flowers , one in a person 's hand , the other flowers",vase,55823
where is the man sitting,chair,404612
where is the man squatted down looking,refrigerator,402167
where is the person putting a pizza,oven,66273
where does the pepperoni pizza sit on a a table,pan,268682
where are several people,boat,17712
where is the bed sitting,bedroom,205794
where is the man looking up,tent,529524
where is an appliance standing,kitchen,433224
where is the woman mixing a pot of stew,kitchen,394283
where did three computers network,station,35094
where does two elephants with some log,pen,174932
where is the woman sitting and a cat is sitting on a couch,bed,172597
where is the small child sitting and holding a toothbrush,sink,274758
where does the kid hold a baseball bat in front of a mounted ball,backyard,423479
where are two adult giraffes and a baby giraffe,cage,38930
where is the light hanging,room,91492
where are many cooks together,kitchen,502504
where is large white wet dog wet sitting,shower,110395
where are two women holding remotes playing a game while standing,room,53004
where are the group of women playing video games,store,221614
"where are bananas , apples , oranges , and pears",container,189539
where do two people gear on a slope,snowboard,534633
where is the man eating a large sandwich while,room,65588
where did the sandwich with onions wrap up,foil,340706
where is the black cat sitting,sink,447885
where are oranges for sale piled high,box,421763
where do teddy bears of various animals sit,shop,171315
where do the large stuffed teddy bear sitting,chair,96984
where are two cats looking up,bathroom,175405
where are the group of tourists feeding a giraffe,zoo,531987
where is the black cat laying,sink,117931
where is the baseball player standing,box,203847
where is the person wearing a suit and tie,car,201630
where did the woman cook,kitchen,492065
where is the dog sitting,sink,333407
where is the baby elephant standing,zoo,569582
where is the living room decorated,furniture,573724
where do the motorcycle on a display stand being displayed,building,19906
where is the man laying,bed,244164
where is the young boy wearing a red cap,station,121754
where do cupcakes with candy and marsh mellow toppings sit,box,515062
where is the little girl laying,bed,208082
"where is the giraffe , standing , taking a peek inside a building",pen,560020
where does the child catch a baseball,glove,283835
where did the woman and dog lay,bed,59267
where does the women sit and she is looking at her cat,bed,172597
where does the young man read a book,bed,461688
where is the cat laying,bathroom,420721
where does the horse stand on the side in partial shade,pen,398616
where is the black and white cat lying,bowl,451493
where is the dirty toilet,bathroom,520197
where are the couple of zebras standing,pin,373021
where is the woman sitting,room,8114
where does the woman smile holding a long sandwich,restaurant,329527
where is the chili dog sitting,container,525709
where is the cat laying,room,555711
where does the piece of mushroom pizza sit,box,384026
where is the toilet standing,bathroom,496064
where is the white cat stepping,refrigerator,54521
where is the white toilet sitting,bathroom,295122
where is the person taking a photo,mirror,287735
where do guy in jeans and tee shirt skate boarding,building,177726
where are men standing,surfboards,277218
where are two grown men playing wii,room,541721
where is a beige couch and two chairs,room,270186
where is the food dish served,bowl,231492
where did the reflection of a woman wrap,mirror,499552
where does the small girl lay,bed,100798
where is the person wearing a gray shirt is making food,kitchen,82729
where do two zebras graze on grass,zoo,378912
where did large well make bed,room,332782
where is the man looking at his phone,car,465529
where is a very old radio,shelf,139326
where did the pie make,oven,440656
where is the cat sitting,box,178674
where are the couple of people looking,refrigerator,334631
where does the man in a business suit check his tie,mirror,103547
where do some friends eat pizza,library,22411
where do the well dressed couple take a selfie,bathroom,463591
where do the teddy bear sitting,basket,545364
where is the giraffe eating some food,zoo,291587
where are parents watching a child play wii,room,59593
where is the window wide open,bathroom,215242
where does the group of teddy bear,basket,328888
where is the dog on the right already asleep,bed,288127
where are several kinds of doughnuts,box,513266
where is the man racing down the street,car,447731
where is the black cat sitting,sink,502204
where are four donuts,container,28085
where is woman kneeling,street,503011
where is the woman using her laptop,bedroom,523964
where is smiling woman holding a pastry,restaurant,67099
where do an amtrak train sitting idle,station,149884
where is the man riding a horse,vest,223447
where is the man wearing a tie and a black jacket,room,525841
where is the man cooking,kitchen,123539
where is the woman and a boy watching a television set,room,464150
where is the red double decker bus stopped,road,190521
"where do an desk with a chair , a computer , a fishbowl and other items stand",office,44266
where are broccoli and vegetables in white sauce being stirred,pot,370613
where is the long sleek train,terminal,147585
where are the baby giraffe and a larger giraffe locked,cage,490046
where is the young girl reading a book,bed,518273
where do two men smile at a camera,bar,458604
where did an asian dish serve,restaurant,479629
where is the sleepy calico cat relaxing,sink,311167
where does the girl read a note,room,416575
where is an empty crate sitting,bathroom,494192
where are some people walking around,office,518198
where are the two cows standing,pen,572108
where is the little girl helping to bake,kitchen,286876
where do the group of people sit while one plays a video game,room,370045
where is the white toilet sitting,bathroom,54889
where are the large bed and a dresser,bedroom,228673
where is a bright blue pot,garden,7022
where is the white cat sitting,sink,320563
where is a double sink right outside,pool,473745
where does the giant teddy bear sit,store,404406
where did the cat curl up,bed,526225
where is the man using a cell phone to take his picture,mirror,153067
"where are two people walking , one of them has luggage",airport,417674
where are the people sitting,restaurant,401291
where do the special featured toilet bowl,bathroom,171381
where are three oranges and two apples,bowl,454258
where is the dog sitting,sink,333407
where did the cat curl up sleeping,bowl,533826
where is the sign directing traffic,airport,145411
where does the sign say end continuum dale in parenthesis,street,494812
where does the person on a skateboard do a trick,bowl,163239
"where does an opened refrigerator surround a small step ladder ,",garage,55521
where did window shutters reflect,mirror,3640
where are the group of people skateboarding,street,519136
where does the man sit with family around a television in a living room,wheelchair,126047
where are the small group of people gathered,house,471952
where does two identical vehicles stall right next to each other,garage,291451
where is the woman looking distressed,bed,347256
where does the kid hit a ball,backyard,100277
"where are many cows standing ,",pen,281127
where is the red flower standing,vase,35351
where are some black animals eating pumpkins,pen,491170
where is broccoli being cooked,pot,252381
where is the young girl holding a toothbrush,box,46818
where does the man hold a wooden oar to steer,boat,317934
where does the brown and black cat put his face,cup,276514
where is the man getting ready to eat a slice of pizza !,restaurant,266587
"where are berries , milk , and other ingredients being blended",blender,102929
where does the man enjoy a burrito,restaurant,467654
where is the man laying,bed,160614
"where is the pizza sitting ,",oven,189405
where are two zebra grazing in a pen,zoo,411877
"where do the man with an orange and pink surfboard , a man in a white shirt and jeans and a woman in gray and black with a white surfboard cross a street",crosswalk,565740
where is the woman displaying a large turkey,pan,121046
where is the cat walking over dusty floor boards,house,489606
where are many different types of donuts,box,230091
where is the woman feeding a giraffe,zoo,534627
where did the walk place in a corner of a bathroom,shower,322376
"where are broccoli , tomatoes , and ground meat ingredients",dish,322911
where is the young boy cooking pasta,pan,87513
where is the woman reading a book,library,312137
where is the man in a tie standing,room,203336
