question,answer,id
the man eating what suspended by a string,donut,445046
what parked at the air port,car,533846
two people eating what together at a dining table,meal,350468
what is moving along tracks beside a man-made waterway,car,374516
the person wearing what smiles at the camera in front of a blue fence,glove,86407
the red and white sign what some buildings and the sun,fence,272758
what did the waste cover sitting in a restroom next to a sink,toilet,572626
what filled with blurry traffic at night,highway,515213
what shows the boy in shorts,picture,348922
what is the man holding on a field,bat,229159
what is the train going down next to the road,tracks,136453
what sits across the street from a fire hydrant,restaurant,531575
what are wearing feathers walk down a street,horses,38097
what displayed in blurry tilted photograph,equipment,91113
what are the two boys flying,kite,412086
what is the nightstand next to a well made up,bed,29090
what stands in the dirt with a biker in the back ground,pole,293346
what are taking the rest from being out in the fields,sheep,386785
"delicious eggs , bacon , and toast cover what",plate,538832
what is sitting on top of a metal pan on a table,pizza,39758
"what sits on the tray , with sandwich and fries",lunch,305082
what stacked on top of each other,suitcases,42422
what is the man cooking on an outside grill,pizzas,455902
what are parked in front of a tall building on a city street,buses,118703
what features sandwich and soup in a bowl,meal,291897
what are parked at the curb of a sidewalk,motorcycles,183835
what is driving down the bus with a double decker bus behind it,bus,399325
the bed and dresser positioned between tow movable what,walls,175231
what is standing next to the large zebra,zebra,264539
what topped with fruit and three candles,cake,327505
what is cluttered and out of toilet paper,bathroom,352484
an old man riding what is carrying some things,motorcycle,102763
what playing a movie on a bus,screen,215383
what walks around the tree in a field,elephant,211576
what is scratching its trunk across some rocks,elephant,41082
what stands next to the bigger sheep who is the parent,sheep,352805
what are sitting side by side,vases,144884
what positioned at the edge of a lake,benches,44780
what sitting on the inside of a window and looking out,cat,33445
what does the man watch eating from a box,giraffes,335767
what is set under the tap in a well lit bathroom,bowl,329077
what parked under trees while an airplane passes overhead,bicycles,46251
what are there standing together out on the grass,sheep,386299
what is grazing on some hay,zebra,184443
what is holding a heart sits on the ground,bear,226677
what is turquoise and white and says klm asia on the tail,jet,221532
what is sitting on a kitchen floor,oven,254267
what stand under the large tree in an enclosure,giraffes,160510
what is shown parked on the road,bicycle,272384
beautiful what in water on a desk,flowers,78320
there are four people walking up what,hill,19096
what is inside of the small pool of water,tower,420354
the person turns sideways and holds what out,bat,482885
the batter just hit what at the ball park,ball,182444
the man on a skateboard rolling past what,shop,333663
"what was left on , on the desk",laptop,164751
what tower near several buildings,brick,198451
what sits in the back seat of a car,dog,480167
what are posed on the rock,bears,102144
what filled with garbage sitting on the sidewalk,toilet,93519
what is the person holding with a man 's face on it,phone,289790
what outside towards the sky outside,tower,223988
what is setting near the clock tower that reads 9:45,sun,292181
what next to two bikes with helmets attached,bench,407688
what are walking around the tree that 's in a grassy area,elephants,211576
"what sits atop an ornate , yellow and tan building",clock,432964
what is the person in a hat holding,snowboard,117031
what parked at the bus barn under their wires,buses,456416
what brings light into a bedroom,window,560204
what covered with gray and black nintendo sheets and comforter,bed,82776
what parked by the city street next to a sign with a movie poster on it,car,400000
what reads `` stop eating animals '',sign,301875
what complete with the sink and mirror,scene,139258
what does the woman hold made from balloons,monkey,308522
what sits next to the computer mouse on a crowded desk,tower,424139
what garnished with berries on a plate,dessert,76428
what is the person wearing a tee shirt and carrying,umbrella,271771
what making a turn on a round about,bus,255714
what is cut in even halves,orange,176521
what covered in crochet and knitted pieces,bench,290024
what is sitting on a desk in front of a computer monitor with it 's paw on the computer mouse,cat,479528
the horse drawn what traveling down the street of an historic area,carriage,541231
the crowd watches and fly what,kites,182639
what is moving quickly down the street,motorcycle,84277
what is standing on the grassy hill,sheep,415157
what are people at a celebration twirling with streamers attached to them,umbrellas,8285
what filled with cupcakes covered in chocolate,box,515062
what next to another brown horse,horse,73669
what filled with apples on a table next to a bottle,bowl,527155
what is inside the compact area,bathroom,394043
what is traveling down the train tracks,train,409105
what is eating off the white plate of food,bird,401392
what sits on top of a suitcase while another stands beside it,cat,177763
what is the crowd of people walking across a rain covered holding,umbrellas,476515
what covered with stuffed animals and a computer monitor,desk,123697
what are flying in a clear sky above a grassy field,kites,436146
what rubs itself against a tree in a field,bear,204806
what did the mirror on a motor cycle showing park,cars,331982
what stands in the modern kitchen with hardwood floors and wooden cabinets,cart,224396
what is walking across the field of snow,bear,208801
what is the man using on the couch in the room,laptop,391474
what is on top of a car,cat,234293
what is flying in the air with the sun just below the horizon,airplane,323077
what is standing up in the crowd of people,tree,416165
what are scattered at the shoreline of a sandy beach,umbrellas,308349
what colorful layers of worn paint,bench,78621
what are sitting in a field in a sunny day,horses,234957
what is the red truck blocking from crossing the intersection,bus,357289
what is sitting on a grass covered lawn,bench,424788
what is there sitting on a night stand,clock,410531
what lined with painters tape,bathroom,249058
what sits near antelopes while they graze in a field,giraffe,446372
what is standing on the table with some tools,cat,88929
what did the couple of sugar cover in a box,donuts,145935
what topped with three slices of cheese pizza,plate,132585
what topped with the sandwich and a salad,plate,322278
"what are cuddled in cushions , one on the floor and other under the table",dogs,420765
what filed with pink flowers on a wooden table,vase,201530
what topped with a slice of cheese is served with a side of fries,sandwich,549168
what pull the wagon up a hill on to a road,horses,226524
what is the female in a white top playing,frisbee,346898
what gets help up in the persons hand,cellphone,33408
what filled with furniture and a fire place,room,205563
what is reflected in the mirror,bathroom,307483
what does the baseball player pitch during a game,ball,404766
the man wears what and look uncomfortable,suit,153123
"what are standing in tall grass , in their habitat",giraffes,136168
the kitchen with a metal stove what,oven,263503
what sits on the computer desk with two monitors and a laptop,cat,160201
what are perched on rocks against a grey sky,birds,213536
what did the green trim hanging on the corner of a street bulding,clock,383580
what is filled planes and equipment ready to be used,airport,463875
the brown horse wearing what hooked up to a carriage,hat,36237
what are sitting parked on the runway,airplanes,162223
what is parked next to the barn,truck,254198
what is being fed by it 's owner in a bed,cat,192824
what is showing the time,clock,247631
what is the girl wearing a woven placemat like cloak is sitting on a boat and eating,sandwich,81357
what is flying in blue skies,airplane,202583
what stands on the grassy veldt,zebra,229315
what is growing next to the sapling,plant,192974
what do the boardwalk with a bench and bike overlook,ocean,435124
what tub sitting under the window,bath,299371
what sits parked beside the bench and flowers,motorcycle,463859
what is the young woman on a blue bicycle checking,phone,498079
what is in the snow,tower,90477
what is on the platform for display,motorcycle,250926
what comes with the small personal bathroom,bedroom,374027
what is on the railroad tracks going threw the mountains,train,14619
what is illuminated in the dark room,laptop,257196
what shot of the cell phone with icons and the time,screen,227732
what is traveling down the road with many passengers,bus,32809
what do several kids fly with a dog nearby,kite,576622
"what do children with spoons make on square plates , near a plate of strawberries",sandwiches,181584
what does the woman feed through a fence,horse,485106
what does the man in a white hat eat,banana,401260
what is the woman with a wet suit on carrying,surfboard,548711
what stand side by side against the sky,giraffes,492606
what photoshopped on to the beach,pizza,341029
what is parked at the airport terminal,airplane,270512
what is landing on the runway,jet,375455
what pulls the sleigh across the snow covered ground,horse,100599
what is sitting on the rocks,bear,210251
"what does three kids eat together sitting on the coach ,",pizza,539682
what spread across the counter top and a stove top,pizzas,573653
what is mounted to the pole,sign,396415
what mounted to the wooden box,clock,150370
what is the jockey putting through the paces,horse,503703
what lay on the pink cover on a bed,cats,224367
what is standing tall in the brushy area,giraffe,10769
the woman holding what smiles brightly while winking her eye,surfboard,349846
"what next to a small , smily face ball",cellphone,254281
"what posed side by side , one small and one is large",bears,357424
"what is turned on , sitting on the desk with an empty coke bottle and an apple monitor",laptop,396984
what filled with florida oranges for sale,baskets,97890
what are two people eating at a restaurant,pizza,86750
what filled with travelers and commuters,station,406245
what topped with the vase filled with flowers,desk,115270
what did the inside cover to several different old style shops with display cases and windows,hallway,27151
what next to a white refrigerator,kitchen,240709
what is the girl wearing on the snow,skis,5823
the young boy wearing what holds a wide wooden baseball bat,helmet,218459
what does the man bounce,ball,357088
what alone next to a tree,giraffe,706
what did a make in a room with a computer desk and chair,bed,475985
what is looking at a apple halve next to some brown birds,bird,577455
what does the tennis player hit during a match,ball,424607
what is sitting in the grass,lamb,16520
what is parked in front of some buildings,bus,246759
what cut sitting beside the laptop,coffee,136088
there is a woman hitting what with a racket,ball,267311
what is laying on the sofa with books behind it 's head,cat,378189
what is the woman overlooking with kites,beach,191912
what does the person on an atv travel through a forest,road,172852
what are traveling by each other down train tracks,trains,540554
what is getting ready to take off the runway,jet,381014
what are near the river and an old car,cows,444670
what is the white teddy bear holding,dog,187397
what is the young boy wearing a helmet holds,bat,218459
what sits upon the gravel area in a park,bench,309195
what tied to the tree while it grazes in a field,horse,387056
what lined up in front of a building,bicycles,54966
what are there flying near the boat,birds,246376
the car wash sign featuring what,elephant,253221
what does the man rid on a dirt road bounded by forest,horse,299134
"bathroom what with the cabinet , sink and shower",picture,175390
what are traveling around a corner,buses,476060
what walks along the sand on a beach,bird,326176
what is the woman mixing frosted on a platter,cake,179186
what is being used to eat the piece of cheesecake,spoon,52231
what are lounging on the large sofa,dogs,163045
what stands in grass with a tree in the foreground,zebra,383857
what are shown next to the shower and mirror,sinks,567899
what are together grazing in the grass,zebras,14998
what are parked and not in service,trains,486571
what made entirely out of lego,scene,97039
what is along the sidewalk next to a street,hydrant,140042
open what filled with clothes sitting on a shelf,luggage,316448
what are visible but only two can be read,boards,286144
what is the woman in a wet suit riding,surfboard,528840
what sits open in an empty kitchen,door,383652
what parked in the loading spot,motorcycle,61904
what is walking through the field eating,elephant,291687
what is the man in a red jacket flying,kite,316970
what is upside down in the sky,airplane,179934
what filled with the flower and water,bottle,72531
what is covered with paper labels,trunk,211040
what rack on the floor near a small refrigerator,wine,483083
what are standing in the dry grass land,zebras,257117
what located in the big ben clock tower in london england,clock,458568
what parked in the lot at a park,bus,151455
what drives down the road,truck,385675
what is sitting on the wooden desk,computer,33596
what is stopped on the railroad tracks at the train station,train,280423
what are grazing in the field with green grass,sheep,391018
what are holding frosted pastries garnished with blueberries,plates,554619
what parked in the parking space,truck,331793
what does the lady pick up from a pan filled with frosting,donut,307897
what are in the white snowy woods,horses,3076
the man holding what is in the air in front of a crowd,frisbee,310015
what are standing around in an enclosed pen,zebras,503647
what sit on the arms of a sofa and look outside,cats,313993
what did the photo of a snow cover with trees in the background,bench,104191
what holds the frisbee in its mouth,dog,179603
the metal looking what is wrapped in plastic,box,204556
what stands in the middle of a road with a car and people in the distance,elephant,358265
the man flying what with a girl 's face printed on,kite,231078
what is on the tracks after going under a tunnel,train,230345
what sleeps in front of a tv,dog,302349
what filled with the red substance inside a microwave,container,580729
what are parked at the side of the road with people nearby,buses,328487
dinner what with half eaten pizza including knife & fork,plate,142970
men what onto truck in grassy area,zebra,319902
what handing from the building near a lawn filled with decorations,kites,136202
what is the lady opening,fridge,252925
what is displayed in this image,scene,115145
what is empty and ready for us to use,bathroom,490872
what is on the curb side of a grassy area,bench,115851
what are stacked in front of the teddy bear tree,bears,168624
what is there napping in the bathroom sink,cat,84881
what does folded towel art adorn,bed,447877
some people bicycles what cars and trees,buildings,305573
what is incredibly cluttered with stuff,room,364932
what passes over the large river,bridge,264396
what is the train crossing over,road,387791
what is the woman pulling,suitcase,492368
what is the man playing baseball holding,bat,80295
what feeding a baby zebra on a stone walkway,zebra,106194
what tower with windows below it,brick,496335
what is parked on the street with buildings,bus,359394
what is perched on the back of a chair,bird,373312
what is being held inside a woman 's coat,kitchen,183051
"what parked with an umbrella attached to the bike frame , using brown leather straps",bicycle,102096
what are the four boys in green showing,sheep,276639
what are sitting on bed attentive to whoever is behind camera,dogs,336353
low what with an open door to darkness that has a faint light in the middle,room,351972
what are living decorated with large colorful pillows,couch,492954
what is the older lady being shown at a crowded counter,wine,33094
what parked in the train yard on the tracks,trains,471860
what are scissors cutting,box,218625
what are grazing in the open meadow,cows,445517
what is all blue and white with blue tiles,bathroom,168480
what is there going down the railroad,train,438575
three zebras out eating what by the rocks,hay,239752
what is shown with several toiletries on the vanity,sink,298327
what is sitting with a remote,cat,177762
what is held up to the camera,banana,318495
what are crowded around eating hay,zebras,445076
what train on the railroad track,freight,143139
what is broken and its laying in the middle of the road,umbrella,483620
what is sitting next to the yellow fire hydrant,bicycle,579802
what are looking at the camera,sheep,337509
what are laying on a wooden table by a window,cats,90964
what are two people by a car eating,donuts,282514
what did two military officers cut,cake,343969
"what looks antique with bright yellow walls , old furniture , and an oil lamp on the desk",bedroom,321235
what is the man drinking in front of his computer,wine,477136
what parked near an auto dealer sign,cars,367335
gourmet what sitting on a table next to a glass of wine,pizza,183342
what sit on top of a laptop keyboard,phones,553126
what parked on the beach with clothing hanging on the handlebars and sandals laid out nearby,motorcycle,327799
what full of kitchen cooking utensils,drawer,232656
what is the skateboard park near the ocean,mountains,471995
what stuck in the somewhat bare tree,kites,561714
what sits looking out the window during the day,dog,197427
fresh what starting to blossom from the ground,plant,192974
what leans on an embankment while people watch him,bear,130473
what sits on top of a baseball glove,hat,403265
what shows the cat resting on a section of dried up grass in front of some pavement,picture,116065
the woman in glasses hugs and kisses what,cat,567797
what is the man hold in each of his hands,banana,130885
what are relaxing on the ground,bears,446732
the woman holding what is standing near a person on a bike,phone,193025
what runs on the city street,bus,481251
what sits over the big body of water,bridge,288453
what are seen on the table top,pizzas,464598
what climbs on top of a travel suitcase,cat,208834
what filled with lots of pottery and a window,room,339830
what is biding time on the outside deck,cat,122196
what does the rural chinese village hut boast,dish,348651
what is approaching a turn on the railroad tracks,train,319427
what pulls the trailer through traffic,truck,396536
what are flying in formation on a clear day,airplanes,331955
what sits inside of the kitchen next to a counter,stove,295875
what perched on the dead tree branch overlooking a valley,bird,377383
what racing along an urban river,jet,321422
the large tow truck towing what,truck,328185
the woman wearing what is talking on a phone,jacket,482889
what about to take the swim in a pool,bear,454832
"what are three elephants outside , and two of then touching with each other",trunks,77014
what watches while standing in tall dry grass,zebra,215795
what chews on the top of a water bottle,dog,288157
what are kitchen bowls and containers covering above a small refrigerator,shelves,173978
what holding a microwave and small refrigerator,shelf,342988
what decorate the ceiling of this underground shopping area,umbrellas,215469
what are on the towel in a bathroom shower rod,birds,434190
what is there hanging over the toilet,picture,455737
what nibbles on green grass near a large rock,zebra,171470
the workers labor away making what treats,pastry,226373
what parked near the house on the road,car,402373
what are growing in the tree,bananas,98707
what does the bus open,doors,341768
what is prepared and ready to be eaten,cake,104564
what sits on the grassy hill with houses in the background,truck,112757
what filled with spare wood and other items,room,388008
the guy that has what parked at a gas station,truck,159465
what are in the water near a city on a hill,boats,428898
what is flying over the mountain range,airplane,237592
what illuminated with light at night,tower,258288
what does the monk in traditional garb use,phone,307386
what is there painted red and black,hydrant,35972
what next to a cluster of rocks,giraffe,520617
what eats some grass from the top of a pole,giraffe,337857
"what topped with toast , an egg and leafy greens",plate,561082
three giraffes are in a grassy field . one is standing tall and one is half bent over and the last one is bent all the way over and is eating what,grass,235840
what does the woman hit back across the net,ball,318310
colorful what featuring a wide variety of signs,sign,271198
"what is holding a slice of ham , scrambled eggs , and a little bowl of grits",plate,77542
what looks over its shoulder at a passerby,horse,574722
what is sitting on the runway,airplane,149834
what is stopping to pick up passengers,bus,189361
the guy standing in front what holding a tennis racket,building,547419
what are in the field with the middle one looking at the photographer,cows,492618
what set up on the stand with a standard keyboard and mouse hooked up to it,laptop,421794
"what find room to stretch out and rest themselves end to end , even on a cluttered desk",cats,267794
what is the tall brick structure sitting on a snow covered,hillside,381315
what are riding down the numerous train tracks,trains,45366
what are standing in the road,cows,230680
what relaxes on the bed and looks out the window,dog,223317
what furnished with the full rack of white towels,bathroom,267889
the horse drawn what traveling through the snow,carriage,81605
what parked on the spare tire near a train,bicycle,236920
what is somebody sprinkling and making miniature pizzas,cheese,80624
what is parked at the jet way at an airport,airplane,101310
what are there standing among the trees,giraffes,338215
what is displayed near the clock tower,sculpture,340561
what sits in front of some plates of food,glass,389331
what is the boy in a baseball uniform and glove holding in pitching position as others look on,ball,188029
what waits to be ridden in the foreground,skateboard,176385
what is this dog catching,frisbee,120703
what sits on the plate next to a pizza cutter,pizza,156859
what is the young boy holding up to his face,phone,84108
the baseball hitter swings the bat and misses what,ball,303658
what is shown up in the clouds,airplane,559975
what topped with cheesy meat next to broccoli,plate,38900
what is staring straight ahead on the carpet,kitten,473681
what is the woman eating and drinking something,cupcakes,166848
what are there moored in a dock,boats,183031
what is laying in an open suitcase,cat,418282
what is the person taking with their cellphone of a laptop computer,picture,63691
what next to a large black rock,zebra,386111
what do the woman n leaning on table with pint of beer,shirt,392319
what are stopped at traffic lights on the street,buses,576752
what filled with shoes and a skateboard leaning against the wall,rack,245043
what lays down as her puppies drink milk,dog,466197
what photographed side by side to compare,phones,555590
what parked on top of a gravel parking lot,car,199011
batter what smiling at catcher during pro game,bat,45659
what is the young man holding a baby catches,frisbee,6026
what are standing about outside in the daytime,sheep,449307
the man holding what is about to swing at a ball,bat,456285
what are in pens on a farm,sheep,564437
what is shown on the train platform near a train,bicycle,395144
what is sitting on the chair,suitcase,307161
what is commemorating about the vietnam war,hydrant,242642
what is the girl fixing on the grass,outside,159213
what filled with vegetables and a protein,plate,118022
what is on the side of a hill near trees,bench,461687
what is scratching its face on a car antenna on top of the car,cat,470206
what flies low to the ground dispensing smoke,airplane,551515
what is sitting on a glass topped table in a living room,vase,420377
what is parked on the runway while people unload,airplane,566762
what must always be ready to leave the station in a hurry,engine,213366
what are in it,kitchen,185820
what is traveling on train tracks below power lines,train,291290
what are walking through the street pass a bus,cattle,396825
what are parked along the curb,buses,195294
what is spraying water in his enclosure,elephant,478090
what reflection is seen in the still water,zebra,493902
what air plane that is flying in the air,jet,395263
what topped with topping and lots of cheese,pizza,136360
what sits in the port,boat,194707
what are wearing blinders and bit pulling a wagon,horses,203175
what is beside the shorter building,tower,200759
what topped with meat and vegetables,plate,89196
what shows the closeup of a smiling man in the foreground of a banquet hall with columns a couple of people and hanging decorations,picture,76401
what with the cartoon character on it and lit sparkler,cake,151214
what filled with rice and vegetables on a table with a spoon,plate,60999
what covered with dozens of neck ties,door,201125
what is the glass mug holding,toothbrushes,427395
what is the small boy in a purple shirt holding,laptop,476971
the cute little boy holding what,phone,496287
what is the bathroom,tub,553813
what parked next to an orange traffic cone,vehicle,399784
what is beside the statue near restaurant tables,bus,316194
what are traveling past each other on train tracks,trains,426282
what painted aqua and white,bathroom,179915
what is the sheep eating to the water,grass,280132
what hooked to wires and plugged into a device,bananas,437317
what sit on the white dish,pizzas,313148
what does african american man oversee off leash in a park setting,dogs,435414
what are standing near the trees together during the day,elephants,256061
what is watching a person take its picture,dog,322105
what are flying through the sky,jets,581218
what are flying near the flag pole on a clock tower,birds,6066
the little boy eating what frosted doughnut with sprinkles on top,chocolate,540868
what did the fat gray strip wearing a necktie with some lettering that does n't make much sense,cat,254139
what is being shown off on a metal spoon,donut,254556
what does the man rid driven by a horse,taxi,365117
what is posed looking out over the water,bear,279733
what is full of all kinds of green leaf vegetables,garden,172366
what is the centerpiece of the gourmet lunch,sandwich,431793
two people riding what across snow covered ground,skis,295659
what are people riding down a sidewalk in the sun,bicycles,178040
what perched on the high wire,pigeon,337730
what is in front of two keyboards,mouse,421794
what parked on the runway,airplane,387676
what is sitting on the set of stairs,suitcase,285804
what are two miniature ponies eating from the other side of the fence,grass,510175
what sits on an orange plate near some fries,sandwich,283445
two men hold what and play a video game as others look on,remotes,525782
what is the girl holding a humongous chocolate covered,donut,451415
what 's looking attentively to their right in a field,zebra,453885
what is sitting on top of the traditional desk,laptop,342098
the large tow truck exiting what,garage,13274
dining what set for a meal,table,212679
the great looking what is ready to be eaten,pizza,314755
what are placed in the tall bowl,donuts,253170
the very cute girl holding up what,scissors,189127
what holding tow trays of food,oven,70780
what does the surfer carry out into the ocean,surfboard,65043
what do people in costumes surround,hydrant,78058
what filled with meat cheese and bacon,sandwich,491259
what is the woman cutting with a knife and fork,meal,234396
what is trying to sleep on the persons desk,cat,118086
what did the large white multi layer sitting on top of a table,cake,94096
what is the boy riding down a hill,snowboard,459585
what are lined up underneath the pier,surfboards,183829
what are getting ready to be served to the guests,dogs,417638
what are there standing behind a fence,cows,510334
what drink water at a shaded stream under the trees,cattle,449093
what is in the middle of a meadow that is spotted with trees,giraffe,362524
what sits on the tarmac with equipment around it,jet,306595
what is the man riding down the street,motorcycle,129223
what sits on his hind legs and wears a tie,dog,478962
what is in the woods with a grill on it,toilet,516985
what is sitting on a desk with the monitor turned on,computer,131075
what is there standing by itself grazing,zebra,497804
what stands in the back of a truck while a man on a motorcycle drives past,elephant,159376
what does the young boy hold behind his neck,bat,316555
"what holds the meal of meat , vegetables , and a drink",tray,110034
what parked on the side of a street,buses,175020
what sits on the tarmac at an airport,airplane,559747
what is the man taking with two women,picture,39812
the sink what a window and a towel rack,toilet,96647
what restored and displayed at outdoor even.t,truck,286688
what unpacked to show its contents,suitcase,316448
what are following each other closely,buses,155219
what are there lined up on the street,bicycles,98892
what is the man holding while skiing through the snow,poles,248789
what was the man holding up in the house,snowboard,117031
what is flying high in the air in the sky,airplane,464909
what is the person pulling with a dog in it,wagon,333954
what is made with wood cabinets and floors with stainless steel appliances,kitchen,181122
what is sitting in a museum,motorcycle,552961
what is sitting on the runway.and the nose is pointed to the east,airplane,457537
what is shown with chairs set up outside,building,50771
what are parked together on the street,buses,217290
the person with a backpack and helmet downhill skiing on a snow covered what,trail,469570
what is featuring fresh fruits,stall,382979
what connected to the fire hydrant during cold winter weather,hose,155457
what are in the field next to some trees,giraffes,269621
what walk around their enclosure in a zoo,birds,344801
"what , with a view of the clouds in the back",tower,180623
what sit next to the fence on a cloudy grey day,umbrellas,156135
what is not looking happy at all,bird,132549
what is next to the wooden stick fence,zebra,225264
what are driving across a dirt covered field,buses,96820
what sits on the desk with a chair next to it,laptop,326111
what are on the pile of white plates,pizzas,99753
what surrounding the cake snapped like a train,cupcakes,558817
what parked near the building in a shadow,motorcycle,575734
what sits on the runway on a clear day,airplane,579213
what lay in the little ball in the middle of a bed covered with a floral blanket,cat,275371
what are sitting on an orange rug,bags,512572
what sits on top of a desk,computer,504598
"what holding a pizza , fruit and a candy bar",tray,8160
what is watching the yellow bird intensely,cat,236941
what is the man swinging during a game,bat,268008
what mounted on the brick wall above a table,clock,519628
what is walking on the trail on the mountains,sheep,555102
what eats the fish while floating on the water,seagull,318959
what train traveling through rural countryside under a cloudy sky,orange,45543
what is walking across a grass covered field,bear,85163
"flat what with tomatoes , peppers , onions and cheese",bread,549375
what propped up in front of a snowy mountain,snowboard,562620
what does this black and white photo show walking past each other,elephants,373866
what are the men racing in the mud,bicycles,398183
what are sitting on the rocks,bears,423638
what wear many kites are flying in the clear blue sky,beach,299346
two people line up and ride what on a trail of a grassy area,bicycles,515505
what filled with oranges sitting on tiles,bowl,336621
what is the middle of a grassy field,hydrant,301727
the very small boy swinging what at a ball,bat,341539
what stopped at the station with the conductor leaning out of a window,train,547774
the young man riding what down a snow covered slope,skis,111241
what shows the clean living room and an active television,doorway,118726
what do people on pavement watch passing by a power generating station,trains,35424
what walks through the grass land,elephant,174529
what does the woman with a dog throw to a hill,frisbee,13202
what parked in the lot,buses,57088
what line up along the narrow table as people help themselves,boxes,358300
the dog holding what is walking on the grass,frisbee,305690
what is in the hangar while a man looks at it closely,airplane,138891
what stand in field near church and trees,sheep,46242
what topped with coconut sits next to four pastries on a plate,pie,267719
what is sitting by itself on a white plate,donut,12023
what drawn cart walks near a crowd of people in an outdoor market,horse,474069
what do the suit dot,tie,559203
what are being lined up on the runway,airplanes,506919
what sits behind the glass window,bicycle,326290
person wearing what sticks,hat,271753
"what does in the paddock , look up from its watering bucket",horse,338474
what is the person using with a cat on his lap,laptop,504774
what is the baseball player holding,bat,546053
what are being playful or aggressive with their trunks,elephants,797
what are left alone on the snowy corner,suitcases,257988
what is surrounded by the group of bananas,apple,510680
what lays on the ground as owner and other dog stands near garden,dog,221416
what does the paint of an abandoned bathroom peel off,walls,352884
what is digging in the soft soil,elephant,439932
the person holding what eating a salad,fork,74820
the kid riding what a blue barrel,horse,322268
what filled with pancakes and scrambled eggs,platter,366972
what does the man in a hat bring inside,suitcase,141387
what looks at the camera while chewing grass,giraffe,409824
what is growing in the dirt,plant,101571
what is tour riding down the street with people,bus,88931
what close up on his head with a curious look,giraffe,383508
what are laying on a person using a laptop,cats,426849
what rests his head on a person 's shoe,puppy,115652
what did the four side on a raised pole,clock,141372
what covered with cheese and colorful peppers,slices,47290
what is standing by a car,horse,286678
what is seen behind the service counter in a dining room,kitchen,190052
what leads to the small bathroom with white furnishings,door,347957
what is sitting next to a curb in traffic,truck,568884
what parked next to each other by some buildings,trains,517226
what filled with many boats in the setting sun,dock,379567
what is the man swinging at a game,bat,233290
what is transporting an army jeep and army tanks,train,130705
what crouched down coming through the kitty door,cat,504058
what is being remodeled with a toilet in the bath tub,bathroom,449176
what did the person skiing on skis on a snow cover,hill,274690
what are flying in the sky,kites,574668
what topped with vegetables is prepared to go into the oven,pizza,210680
what is being moved by two men,refrigerator,244383
two zebras what some trees and a roof,fence,502297
what are there flying through the air,airplanes,354824
what parked in the driveway,bus,268694
what tracks with one train passing by,rail,187902
what are shaped like swans,boats,186552
what does the tennis player bounce before a serve,ball,33300
what cluttered with many papers and computers,desk,368875
what sits parked next to the bench,truck,411603
outdated what with bottles of alcohol on counter,kitchen,16963
what does the man check while riding a commuter train,phone,241126
what parked at the gate for unloading,airplane,473222
what are sitting on the hood of a car by the windshield,bears,223470
the man riding what down a snow covered slope,snowboard,502107
what parked next to the jet on the runway,truck,496933
what is sitting on top of a decorative vase,cat,261225
what topped with meat covered in gravy next to broccoli,plate,498860
what are two zebras side by side eating,grass,574059
what are standing in the herd on the plain,elephants,242664
what fly through the double blue skies,airplanes,340868
what parked next to each other,motorcycles,365138
what are being sold in an open market,oranges,87450
the man smoking what holding a pink toy,cigarette,566897
the child wearing what is flying a kite in a field,hat,275938
what is black and sits near grass,hydrant,79298
what is shown with text above it,clock,254414
what sits on top of a mousepad next to a white keyboard,mouse,134532
what parked overlooking water near mountains and town,motorcycles,76493
what is sitting on the post at the ocean,seagull,248409
what parked next to the building with a green field,train,469135
what are in the bunch in a glass vase,roses,220896
what is sitting in the room covered in windows,bed,244857
what does someone open,door,330649
what are facing each other and one is touching the other with its trunk,elephants,797
what is standing before the sandy beach with people on it,tree,120613
what did the brown horse standing on top of a grass cover,hill,485082
what partially covered by the snow,hydrant,387379
the very nice chair next to a twiggy looking what,plant,121841
what arranged on the plate with vegetables,meat,556035
what drawn carriages sitting along the side of a cruise ship port road,horse,213381
what is the woman cutting,cake,499979
what filled with the pizza cut into slices,box,97411
what are playing on some green and brown grass,zebras,481723
what is the female sitting by a window and using,phone,257670
what are three people skiing down wearing winter clothing,hill,67127
what are in the fenced in grass area,sheep,45828
what is there walking along the edge of a sink,cat,471407
what do two little boys carry down to the sea,surfboards,340331
what did the brightly light with an opening to a majestic view,room,226611
what next to the street,tower,259426
what did the bag full of chocolate frost,donuts,450856
what is the person cutting with a knife,pizza,300396
what filled with water next to a yellow flower,vase,125432
what sits on the plate next to macaroni,sandwich,189646
what is the person cutting,cake,430067
what sits next to the white keyboard,mouse,144163
what face each other as they perch in the ocean,birds,568169
what are sticking their heads into trees in grassy area,giraffes,114202
what served in the bowl on a patio table,salad,418722
"the bathroom with sink , toilet and claw what",tub,51583
what is sniffing at the tiny bird on a natural perch,cow,201064
what covered in boats near water,beach,442732
the woman talks on a cellphone while holding what,pen,498114
what are parked in front of a paint store,trucks,234516
what are scattered under an umbrella on a beach,chairs,525555
what train that is traveling down some tracks,cargo,495258
"what are sitting on the floor , one with a hat on its head",cats,342085
what lined up against the wall,vases,485890
what is nicely made with brown and blue decor,bed,443857
what parked in the parking lot,motorcycle,508191
what is standing in the a field with a lot of vegetation,zebra,309562
what is featured in this small living room,furniture,528550
the man wearing what poses in front of a window and full bookcase,suit,161917
what next to a small pond,zebra,512920
what shows the traveler with his trunk,photograph,579258
what does the man in a camouflage uniform cut,cake,470487
